,pred,pred_score,y
PRAD-6115403.0-Tumor-SM-7LGUQ,1.0,0.9662607312202454,1
PRAD-6115427.0-Tumor-SM-B2XRT,1.0,0.9989340901374817,1
PRAD-6115593.0-Tumor-SM-B2XRV,1.0,0.9111458659172058,1
PRAD-6115595.0-Tumor-SM-B2XRY,1.0,0.9096291661262512,1
PRAD-6115596.0-Tumor-SM-B2XS1,1.0,0.9390020370483398,1
PRAD-6115597.0-Tumor-SM-B2XS5,1.0,0.9341325163841248,1
PRAD-6115603.0-Tumor-SM-B2XS8,1.0,0.9895763397216797,1
PRAD-6115604.0-Tumor-SM-B2XS9,1.0,0.9042549729347229,1
PRAD-DFCI.11-104.15-Tumor-SM-3S2HH,1.0,0.838421106338501,1
PROS01448-1115161-Tumor-SM-5SGU1,1.0,0.9986205101013184,1
PROS01448-1115183-Tumor-SM-5SGU3,1.0,0.7487130761146545,1
PROS01448-1115202-Tumor-SM-5SGU5,1.0,0.9999743103981018,1
PROS01448-6115227-Tumor-SM-67ERU,1.0,0.9992806911468506,1
PROS01448-6115233-Tumor-SM-67ERW,1.0,0.836320161819458,1
PROS01448-6115234-Tumor-SM-67ERX,1.0,0.9212589263916016,1
PROS01448-6115235-Tumor-SM-67ERY,1.0,0.9927734732627869,1
PROS01448-6115242-Tumor-SM-67ES1,1.0,0.9902518391609192,1
PROS01448-6115247-Tumor-SM-67ES2,1.0,0.9928361773490906,1
PROS01448-6115250-Tumor-SM-67ES5,1.0,0.9677257537841797,1
PROS01448-6115251-Tumor-SM-67ES6,1.0,0.7836382389068604,1
PROS01448-DFCI.10-448.P05-Tumor-SM-581ST,1.0,0.9798644185066223,1
PROS01448-DFCI.10-448.P15-Tumor-SM-5CQ5D,1.0,0.6411656141281128,1
